,id,player_name,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
7464,4373,Valmir Nafiu,S,2.0,27.0,0.0,0.0394136123359203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0394136123359203,0.0394136123359203,0.0
7465,2652,Valmir Sulejmani,M S,4.0,114.0,0.0,0.0865847952663898,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0865847952663898,0.2164771556854248,0.129892349243164
7466,570,Valon Behrami,M S,20.25,1293.0,0.25,0.35991043981630355,0.25,0.23319241381250322,5.625,4.25,4.25,0.5,0.25,0.35991043981630355,2.2330633213277906,1.8124114406527951
7467,7178,Valon Berisha,M S,11.8,627.0,0.0,0.4369251785799861,1.0,0.6556491866707802,7.2,9.8,0.6,0.2,0.0,0.4369251785799861,2.14029487259686,1.4530481135472655
7468,1336,Valter Birsa,F M S,30.333333333333332,1989.5,3.0,2.6354494711073735,4.333333333333333,5.112872342579067,36.5,52.166666666666664,3.0,0.0,2.5,2.001040438966205,6.9554377246337635,4.064657957448314
7469,3309,Valère Germain,F M S,29.625,1705.5,6.75,5.891168066416867,2.875,2.5480544032761827,38.5,17.625,1.0,0.0,6.75,5.796156169031747,9.317455064388923,3.0681273452937603
7470,1853,Vangelis Moras,D S,33.0,2895.0,1.5,0.5819227597676218,1.0,0.643251124303788,9.5,6.5,4.5,0.5,1.5,0.5819227597676218,3.274078515358269,2.968653252348304
7471,6167,Vanja Milinkovic-Savic,GK,6.25,558.75,0.0,0.0198262184858322,0.0,0.0,0.25,0.0,0.75,0.25,0.0,0.0198262184858322,0.980848912615329,0.980848912615329
7472,7144,Vanja Vucicevic,F S,3.0,111.0,0.0,0.0156503040343523,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0156503040343523,0.0156503040343523,0.0
7473,5907,Varazdat Haroyan,D S,15.4,1287.4,0.8,0.7143899541348219,0.4,0.4490590518340468,7.0,2.2,6.4,0.2,0.8,0.7143899541348219,1.300009934604168,1.2180061988532542
7474,2152,Varela,D S,14.0,908.0,0.0,0.2579605970531702,1.0,0.7089389376342297,6.0,9.0,3.0,0.0,0.0,0.2579605970531702,0.9083540476858616,0.3860557805746794
7475,1224,Vasco Regini,D S,14.714285714285714,1089.4285714285713,0.0,0.1699854496068188,0.5714285714285714,0.3684337729854243,4.142857142857143,5.0,2.0,0.14285714285714285,0.0,0.1699854496068188,1.841508868283459,1.6596483963408644
7476,2879,Vasili Berezutski,D,25.0,2214.75,0.75,0.8660179416183382,1.25,0.7383418998215348,14.25,7.0,2.25,0.0,0.75,0.8660179416183382,5.993090195814148,5.766165497945622
7477,5223,Vasilije Janjicic,M S,5.5,248.0,0.0,0.0208460437133908,0.0,0.056426459457725245,1.5,2.0,0.5,0.0,0.0,0.0208460437133908,0.30025750538334245,0.22298499941825864
7478,9704,Vasilios Lampropoulos,D,12.0,1080.0,0.0,0.2757956925779581,0.0,0.047116570174694,4.0,1.0,1.0,0.0,0.0,0.2757956925779581,1.2197181917726994,1.1726016215980053
7479,9304,Vasilios Zagaritis,S,2.0,62.0,0.0,0.0,0.0,0.0533025711774826,0.0,1.0,0.0,0.0,0.0,0.0,0.1760844960808754,0.1760844960808754
7480,9443,Vasilis Pavlidis,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7481,1438,Vasilis Torosidis,D S,18.75,1204.5,0.75,1.017268372233957,0.0,0.2913512445520609,8.75,5.25,4.25,0.75,0.75,1.017268372233957,4.184346461901441,3.218018107349053
7482,1875,Vasiliy Pryima,D S,5.0,292.0,0.0,0.0453054159879684,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0453054159879684,0.0435863323509693,0.0435863323509693
7483,7364,Vasyl Kravets,D M,6.0,487.0,0.0,0.1420431062579155,0.0,0.9126528054475784,4.0,6.0,2.0,0.0,0.0,0.1420431062579155,1.3165626432746649,1.134037585929036
7484,29,Vedad Ibisevic,F S,22.285714285714285,1449.5714285714287,6.428571428571429,7.529768505798919,2.4285714285714284,1.6281128134578466,37.57142857142857,13.142857142857142,3.857142857142857,0.5714285714285714,5.428571428571429,6.7720148132315705,8.84700558095106,1.8301193012988992
7485,9002,Vedat Muriqi,F S,18.5,496.0,0.5,2.0222961474210024,0.0,0.30918088369071484,17.0,4.5,1.0,0.0,0.5,2.0222961474210024,3.379116061143577,1.1271912134252489
7486,2705,Vedran Corluka,D S,20.714285714285715,1769.7142857142858,0.7142857142857143,1.0367269986974341,0.5714285714285714,0.32657301439238445,6.714285714285714,5.285714285714286,4.142857142857143,0.42857142857142855,0.7142857142857143,1.0367269986974341,3.751835864702506,3.5149880876498565
7487,6023,Ventsislav Hristov,M S,12.0,266.0,2.0,0.8040473274886608,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.8040473274886608,0.8199324384331703,0.0158851109445095
7488,6287,Veroljub Salatic,M S,15.0,1125.5,0.0,0.6631421528290957,0.0,0.5841553024947643,11.5,8.0,4.5,0.0,0.0,0.6631421528290957,1.9369072970002892,1.2944275350309908
7489,2180,Verza,M,31.0,2490.0,3.0,2.7537336642853916,3.0,2.941583283012733,22.0,42.0,11.5,0.0,1.0,0.895539612043649,5.32967347279191,4.258072579279542
7490,8149,Vicente Esquerdo,S,3.5,125.5,0.0,0.0099377520382404,0.0,0.0275045707821846,0.5,1.0,0.5,0.0,0.0,0.0099377520382404,0.3850942514836788,0.366397924721241
7491,2190,Vicente Guaita,GK,29.714285714285715,2667.714285714286,0.0,0.0,0.0,0.033329202128308144,0.0,0.42857142857142855,1.4285714285714286,0.0,0.0,0.0,1.295362829829433,1.2620336298298622
7492,2363,Vicente Gómez,M S,25.0,1772.3333333333333,1.0,0.9791116435080767,0.3333333333333333,0.5058243668948611,15.0,8.0,3.0,0.0,1.0,0.9791116435080767,4.3880249029025435,3.5035234320287905
7493,2065,Vicente Iborra,M S,20.333333333333332,1377.0,3.111111111111111,3.140576086783161,0.8888888888888888,1.109627484343946,18.0,8.444444444444445,5.0,0.1111111111111111,3.0,3.0579896857444613,7.158548498112294,4.347099286193649
7494,818,Victor Anichebe,F M S,16.333333333333332,862.0,2.0,1.815891836459438,0.3333333333333333,0.7857026395698389,22.666666666666668,11.333333333333334,0.6666666666666666,0.0,2.0,1.815891836459438,2.733846598615249,0.7720933680733045
7495,8972,Victor Chust,D S,5.0,320.5,0.0,0.18855704367160794,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.18855704367160794,0.1770061897113919,0.1770061897113919
7496,6080,Victor Lindelöf,D S,24.8,2131.0,0.6,0.3697620086371899,0.8,0.6375513184815645,4.0,3.8,2.0,0.0,0.6,0.3697620086371899,6.764731040596962,6.537449546717108
7497,7351,Victor Mollejo,S,4.0,63.5,0.0,0.05801257025450465,0.0,0.04422289878129955,1.0,1.5,0.0,0.0,0.0,0.05801257025450465,0.152482246980071,0.05902776867151255
7498,541,Victor Moses,M S,18.625,1265.875,1.875,2.102003289735876,1.875,1.9775429124711081,24.125,18.125,1.875,0.0,1.75,2.0068571822484955,5.629482694785111,2.521985661704093
7499,5332,Victor Obinna,S,2.0,37.0,0.0,0.0263717081397771,0.0,0.0663097128272056,1.0,2.0,0.0,0.0,0.0,0.0263717081397771,0.0926814228296279,0.0
7500,5322,Victor Osimhen,F S,15.2,1008.6,5.6,6.496250160224736,1.4,1.4454684015363455,39.4,11.2,2.4,0.2,5.2,6.04023279491812,7.127192047610879,0.788661278411746
7501,836,Victor Wanyama,S,21.833333333333332,1540.8333333333333,1.6666666666666667,1.5705648553557694,0.5,0.7301884613310298,19.5,11.833333333333334,4.833333333333333,0.5,1.6666666666666667,1.5705648553557694,5.622434362613906,4.5714022718990845
7502,5105,Victorien Angban,M S,17.5,956.25,0.0,0.09336241462733595,0.25,0.24185283109545705,3.5,7.5,2.5,0.0,0.0,0.09336241462733595,2.3642490714555606,2.0766824814490974
7503,1908,Vid Belec,GK,20.666666666666668,1841.0,0.0,0.0,0.0,0.0058057215064764,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.7264768540238341,0.7206711325173577
7504,7161,Vidar Orn Kjartansson,F S,12.0,572.5,0.5,2.457758601754904,1.0,0.5651498259976506,17.0,3.0,0.5,0.0,0.5,2.457758601754904,2.682968756183982,0.6163969980552793
7505,151,Vieirinha,D M S,26.0,1811.3333333333333,0.6666666666666666,1.4868691538770993,3.3333333333333335,2.9469959068422518,27.333333333333332,30.666666666666668,2.3333333333333335,0.0,0.6666666666666666,1.4868691538770993,8.557697560017308,5.349584569223225
7506,2191,Vigaray,D S,13.2,928.4,0.2,0.1156549208797514,0.6,0.557344719953835,2.4,5.0,3.4,0.2,0.2,0.1156549208797514,1.2688339801505208,0.6482056180015207
7507,5478,Viktor Claesson,M S,22.8,1813.6,6.4,7.093206151388586,3.8,3.740149054303765,51.4,37.0,2.2,0.0,5.2,6.037220721133053,12.76634532082826,4.395703431032598
7508,3179,Viktor Faizulin,M S,9.5,556.0,0.0,0.371134583838284,1.5,0.7749144528061152,4.0,6.5,1.5,0.0,0.0,0.371134583838284,2.877138480078429,1.9795894040726125
7509,1713,Viktor Fischer,F M S,11.5,381.0,0.0,0.6093559437431395,1.5,0.8577754814177752,9.5,6.0,0.5,0.0,0.0,0.6093559437431395,1.3896451462060213,0.5535787008702755
7510,9344,Viktor Kovalenko,S,5.5,398.0,0.5,0.0895313490182161,1.0,0.19705899897962806,3.0,4.0,0.5,0.0,0.5,0.0895313490182161,1.3174179010093212,1.18126654624939
7511,9569,Viktor Melekhin,D M S,6.0,338.0,0.0,0.1618545353412628,0.0,0.0264373309910297,4.0,1.0,2.0,0.0,0.0,0.1618545353412628,0.8484749160706997,0.7490577213466167
7512,2889,Viktor Vasin,D,14.25,1183.875,0.5,0.47741014149505645,0.25,0.2377449069172144,5.75,2.75,1.75,0.0,0.5,0.47741014149505645,2.356618591817096,2.2710477110231295
7513,8441,Vilyam Rogava,D,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7514,4889,Vincent Aboubakar,F,2.0,180.0,1.0,1.3298012614250183,0.0,0.0254629924893379,6.0,1.0,1.0,0.0,0.0,0.5697717517614365,0.5131914243102074,0.3460353016853332
7515,3525,Vincent Bessat,D F M S,30.75,2189.0,0.25,1.087789326091297,2.0,2.732467980356887,23.5,32.75,2.5,0.0,0.25,1.087789326091297,5.4485624636290595,3.1801853991346434
7516,3353,Vincent Enyeama,GK,35.0,3134.6666666666665,0.0,0.0,0.0,0.0432270988821983,0.0,1.6666666666666667,3.0,0.3333333333333333,0.0,0.0,1.5454122750088573,1.5202349564060569
7517,1730,Vincent Janssen,F S,10.333333333333334,283.3333333333333,0.6666666666666666,1.5741774595032136,0.6666666666666666,0.418013001481692,11.0,5.333333333333333,0.0,0.0,0.3333333333333333,1.3204545136541128,1.366000711917877,0.2986763399094343
7518,612,Vincent Kompany,D S,16.8,1332.4,1.4,0.5393303042277694,0.2,0.3985813884064555,8.0,2.8,5.8,0.0,1.4,0.5393303042277694,6.625170858763158,6.505822732113302
7519,3307,Vincent Koziello,M S,19.2,1255.4,1.0,0.3304485134780407,1.4,0.9245856633409858,5.0,11.6,4.4,0.0,1.0,0.3304485134780407,4.776046539470554,3.9559394052252173
7520,1306,Vincent Laurini,D S,18.571428571428573,1327.142857142857,0.14285714285714285,0.16426434846861018,0.42857142857142855,0.4344030107770647,1.8571428571428572,6.428571428571429,3.142857142857143,0.14285714285714285,0.14285714285714285,0.16426434846861018,3.0863103327740515,2.8228075421814407
7521,3464,Vincent Le Goff,D S,26.8,2211.6,0.6,0.39760400652885436,0.4,0.9782570280134678,8.4,15.4,2.4,0.0,0.6,0.39760400652885436,5.574187968112528,4.648249693773687
7522,3486,Vincent Manceau,D,27.0,2390.5714285714284,0.2857142857142857,0.38252340350300074,0.2857142857142857,1.1792470195463725,10.428571428571429,16.285714285714285,2.0,0.0,0.2857142857142857,0.38252340350300074,5.304974575393966,4.205378839879164
7523,5649,Vincent Marcel,F M S,4.0,139.0,0.0,0.01086358819156885,0.0,0.0259732604026794,0.5,0.5,0.0,0.0,0.0,0.01086358819156885,0.22825751081109044,0.22825751081109044
7524,5696,Vincent Marchetti,M S,17.0,972.0,0.0,1.16098049050197,1.0,0.7246712064370513,15.0,9.0,3.0,0.0,0.0,1.16098049050197,2.2073616930283606,0.5897328341379762
7525,5720,Vincent Muratori,D,17.0,1407.0,0.0,0.1920327031984925,0.0,0.2310812706127762,4.0,9.0,5.0,1.0,0.0,0.1920327031984925,2.720651861280203,2.3485292457044125
7526,6127,Vincent Nogueira,M S,3.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7527,3507,Vincent Pajot,M S,18.25,1183.75,0.75,0.986645010416396,1.0,0.8326934418873861,12.875,7.875,2.75,0.25,0.75,0.986645010416396,2.7464260580018163,1.9260074916528538
7528,5755,Vincent Rüfli,S,11.0,748.0,0.0,0.11989067262038584,1.0,0.2830703239887953,5.0,5.0,4.0,0.0,0.0,0.11989067262038584,1.3281395258381963,0.9804522814229131
7529,5311,Vincent Sierro,F M S,4.0,214.0,0.0,0.1953856311738491,0.0,0.119042657315731,4.0,4.0,0.0,0.0,0.0,0.1953856311738491,0.2532225511968136,0.0361345969140529
7530,5746,Vincent Thill,S,1.0,16.5,0.0,0.00985211506485935,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.00985211506485935,0.00985211506485935,0.0
7531,1175,Vincenzo Fiorillo,GK,9.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0291755013167858,1.0291755013167858
7532,5266,Vincenzo Grifo,F M S,23.833333333333332,1704.1666666666667,4.833333333333333,4.435569010985394,6.833333333333333,5.224935886915773,47.666666666666664,46.0,0.8333333333333334,0.16666666666666666,3.1666666666666665,3.0463923678422966,8.84006586422523,4.447142670086275
7533,6460,Vincenzo Millico,S,5.0,67.33333333333333,0.0,0.042970931778351464,0.0,0.09130339448650672,2.0,1.3333333333333333,0.0,0.0,0.0,0.042970931778351464,0.21656354889273643,0.10417378197113673
7534,2604,Vincenzo Rennella,F S,6.0,189.0,1.0,0.9168869480490685,0.0,0.0883585140109062,5.0,1.0,1.0,0.0,1.0,0.9168869480490685,0.3128404915332794,0.0
7535,7008,Vinícius Júnior,F M S,24.75,1378.5,4.5,5.5714146490208805,2.0,3.161127376370132,40.75,24.5,2.5,0.0,4.5,5.5714146490208805,10.93005063617602,3.6157972229411826
7536,7154,Virgil Misidjan,F M S,23.0,1545.0,1.0,2.7459225468337536,1.0,0.9027666803449392,23.0,8.0,5.0,0.0,1.0,2.7459225468337536,3.3386948630213737,0.8559755999594927
7537,833,Virgil van Dijk,D,25.428571428571427,2255.285714285714,2.142857142857143,2.087036084117634,0.5714285714285714,1.0557041563359755,22.285714285714285,6.142857142857143,1.5714285714285714,0.14285714285714285,2.142857142857143,2.087036084117634,9.132262925085213,8.788115911850971
7538,7117,Virgile Pinson,S,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7539,9641,Vital N&#039;Simba,D S,18.0,1413.0,1.0,0.3612594678997993,2.0,1.2688630213961003,15.0,13.0,1.0,0.0,1.0,0.3612594678997993,4.512424794957042,3.514592405408621
7540,2757,Vitali Djakov,D,21.0,1865.6666666666667,2.6666666666666665,2.8141865075255432,0.6666666666666666,0.39350582255671424,26.0,5.333333333333333,3.0,0.0,1.3333333333333333,1.305635872296989,1.6040280256420374,1.2618826696028311
7541,5920,Vitali Fedotov,F M S,19.0,989.0,3.0,1.996141124516725,0.0,0.5240161260589957,14.0,11.0,0.0,0.0,3.0,1.996141124516725,3.7084004171192646,1.5920675061643124
7542,8622,Vitali Lisakovich,F M S,20.5,742.0,2.0,2.135197702795267,3.0,1.9369423436000943,19.5,12.0,2.0,0.0,2.0,2.135197702795267,3.586805426515639,0.4721679585054517
7543,8033,Vitali Lystsov,D S,8.333333333333334,593.0,0.6666666666666666,0.43961521952102584,0.0,0.09358670810858406,6.333333333333333,1.6666666666666667,2.3333333333333335,0.0,0.6666666666666666,0.43961521952102584,1.5471108450243871,1.3604776250819366
7544,5896,Vitali Shakhov,D S,12.25,904.25,0.0,0.375343520194292,0.25,0.20761344558559353,4.0,3.5,2.0,0.5,0.0,0.375343520194292,1.2886440218426287,1.148947981186211
7545,6961,Vitalie Damascan,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7546,8608,Vitaliy Balashov,F M S,6.0,145.0,0.0,0.1224123705178499,0.0,0.008458505384624,2.0,1.0,1.0,0.0,0.0,0.1224123705178499,0.1416451344266533,0.0107742585241794
7547,2707,Vitaliy Denisov,D,18.5,1549.5,0.0,0.2026584083990504,0.6666666666666666,0.7687052371911705,9.666666666666666,14.166666666666666,3.0,0.3333333333333333,0.0,0.2026584083990504,4.01893929252401,3.4135161925417683
7548,2917,Vitaliy Kaleshin,D,22.0,1795.3333333333333,0.6666666666666666,0.4836296080611646,2.6666666666666665,2.5146409242103496,6.333333333333333,24.0,4.0,0.0,0.6666666666666666,0.4836296080611646,5.959123259720703,3.9148030321424208
7549,7297,Vitaliy Sychev,GK,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066658300347626,0.0066658300347626
7550,3011,Vitaly Gudiev,GK,6.666666666666667,600.0,0.0,0.0,0.0,0.0017849208476642666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.5511477648591002,0.5511477648591002
7551,9680,Vitaly Janelt,D M S,13.0,1024.0,1.0,1.406785223633051,0.0,0.9212641343474388,9.0,15.0,2.0,0.0,1.0,1.406785223633051,3.3632636293768883,1.3749760873615742
7552,2977,Vitaly Ustinov,D S,10.4,752.4,0.2,0.17928875489160415,0.2,0.32870928607881067,3.6,4.4,1.6,0.0,0.2,0.17928875489160415,1.1472994275391104,0.71752187628299
7553,8777,Vitinha,M S,19.0,500.0,0.0,0.6649113791063428,1.0,0.7201349353417754,8.0,12.0,0.0,0.0,0.0,0.6649113791063428,1.9456948544830084,1.477343654260039
7554,4665,Vitinho,F M S,16.0,1046.3333333333333,5.666666666666667,3.905234860877196,3.3333333333333335,2.106025697042545,58.0,21.666666666666668,1.3333333333333333,0.0,5.0,3.402384636302789,6.715868916362524,2.5005162761857114
7555,726,Vito Mannone,GK,11.75,1057.5,0.0,0.0,0.0,0.01079401560127735,0.0,0.25,0.5,0.0,0.0,0.0,0.715496629010886,0.7047026134096086
7556,2511,Vitolo,D M S,21.625,1274.75,2.375,2.6173968331422657,2.25,2.0897557059070095,16.125,17.0,2.625,0.375,2.375,2.6173968331422657,7.059773392509669,3.3014571600360796
