,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
15898,3217,Mauro Goicoechea,Toulouse,GK S,9,734,0,0.0,0,0.0,0,0,1,0,0,0.0,0.2842409256845712,0.2842409256845712
15899,3217,Mauro Goicoechea,Toulouse,GK,2,180,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0483631752431392,0.0483631752431392
15900,1513,Mauro Icardi,Inter,F S,29,2266,11,15.226494329050183,4,3.904071172699332,74,34,0,0,6,10.658861765637994,15.77518942207098,2.46586611866951
15901,1513,Mauro Icardi,Paris Saint Germain,F S,20,1263,12,11.45686367712915,2,2.1562581434845924,36,11,0,0,12,11.45686367712915,17.381130147725344,4.947348017245531
15902,1513,Mauro Icardi,Inter,F S,36,2897,22,20.0405349470675,6,4.607649671845138,121,34,4,0,18,16.234040889889002,23.24298907443881,4.910617297515273
15903,1513,Mauro Icardi,Inter,F,34,3030,24,20.680371914058924,8,4.897647587582469,109,43,1,0,21,17.635176587849855,21.16383771970868,2.21154866181314
15904,1513,Mauro Icardi,Paris Saint Germain,F S,20,1071,7,8.699155304580927,3,2.8388219494372606,40,15,1,0,6,7.939192030578852,11.686988301575184,2.6415733955800533
15905,1513,Mauro Icardi,Inter,F,34,2984,29,23.019863829016685,2,4.514054702594876,98,31,2,0,23,17.690772108733654,22.24777720309794,3.045393479987979
15906,1513,Mauro Icardi,Paris Saint Germain,F S,14,605,3,3.782645978033543,0,0.3699866980314255,14,5,1,0,3,3.782645978033543,4.414743818342686,0.3030471131205559
15907,1513,Mauro Icardi,Inter,F S,33,2608,16,13.370864221826196,4,5.164421901106834,57,32,1,0,15,11.848346980288625,16.034405590966344,2.293468937277794
15908,8008,Mauro Vigorito,Lecce,GK S,5,423,0,0.0,0,0.0,0,0,1,0,0,0.0,0.7476548925042152,0.7476548925042152
15909,939,Mauro Zárate,Watford,F M,3,217,0,0.3138999715447426,0,0.0891497749835252,8,4,0,0,0,0.3138999715447426,0.4884221330285072,0.1579570770263672
15910,939,Mauro Zárate,Fiorentina,F S,7,192,2,1.0060310382395985,1,0.46155471727252,11,7,1,0,2,1.0060310382395985,1.5076006054878237,0.5832686945796013
15911,939,Mauro Zárate,Fiorentina,F M S,15,692,3,2.773874394595623,1,0.6684850789606571,40,12,2,1,3,2.773874394595623,4.964285545051098,2.043578829616308
15912,939,Mauro Zárate,"Queens Park Rangers,West Ham",M S,11,481,2,0.7167845498770475,1,0.4284250438213348,17,7,2,0,2,0.7167845498770475,1.2175905350595713,0.5611164029687643
15913,939,Mauro Zárate,West Ham,F M S,15,796,3,1.5508878882974386,0,1.342000426724553,29,20,1,0,3,1.5508878882974386,3.807389572262764,2.4853735119104385
15914,7688,Max Aarons,Norwich,D,16,1440,0,0.7020470695570111,1,1.3123619500547647,9,13,3,0,0,0.7020470695570111,3.1124024484306574,1.2609645100310445
15915,7688,Max Aarons,Norwich,D,36,3240,0,0.6508809011429548,1,3.895117931067944,14,23,7,0,0,0.6508809011429548,10.05500564351678,7.378263747319579
15916,5289,Max Besuschkow,Eintracht Frankfurt,M S,3,85,0,0.0433904342353343,0,0.0849999263882637,1,2,1,0,0,0.0433904342353343,0.025578785687685,0.025578785687685
15917,245,Max Christiansen,Greuther Fuerth,M S,11,687,0,0.0425630379468202,0,0.0662342589348554,2,3,4,0,0,0.0425630379468202,0.9779610447585584,0.9256272539496422
15918,245,Max Christiansen,Ingolstadt,M S,11,441,0,0.1278059240430593,0,0.0955674275755882,4,2,1,1,0,0.1278059240430593,0.8190604653209448,0.6222051382064819
15919,245,Max Christiansen,Ingolstadt,M S,19,1033,0,0.4327586321160197,1,0.9216764215379952,17,9,3,0,0,0.4327586321160197,1.4769246447831392,0.8658748902380466
15920,464,Max Gradel,Bournemouth,S,11,107,0,0.288023829460144,0,0.1380324512720108,5,1,3,0,0,0.288023829460144,0.4591237381100654,0.0911523103713989
15921,464,Max Gradel,Toulouse,F M S,21,1655,3,5.140025003813207,2,2.064914875663817,39,17,4,0,1,2.859739585779608,5.91184841748327,2.600760128349066
15922,464,Max Gradel,Saint-Etienne,F M S,31,2186,17,14.41136486735195,3,5.481753928586841,102,46,6,0,13,10.61088919173926,14.291718386113644,2.279516431502998
15923,464,Max Gradel,Toulouse,F M S,29,2420,8,7.475239839404821,1,4.670555207878351,69,44,5,1,4,3.674764137715101,8.305693723261356,2.7466806592419744
15924,464,Max Gradel,Bournemouth,M S,14,918,1,1.706090624444187,2,0.6822819262742996,18,10,1,0,1,1.706090624444187,2.496541079133749,0.6888832487165928
15925,464,Max Gradel,Toulouse,F M,36,3240,11,14.25002220273018,5,6.057097190991044,120,53,6,0,7,8.169392332434654,15.28237323835492,5.334318674169481
15926,428,Max Grün,Wolfsburg,GK,3,270,0,0.0,0,0.0,0,0,0,0,0,0.0,0.537940451875329,0.537940451875329
15927,7332,Max Kilman,Wolverhampton Wanderers,D,16,1440,1,1.078040711581707,0,0.1449058810248971,9,3,3,0,1,1.078040711581707,3.39474581182003,3.224408745765686
15928,7332,Max Kilman,Wolverhampton Wanderers,D S,3,183,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0350345708429813,0.0350345708429813
15929,7332,Max Kilman,Wolverhampton Wanderers,S,1,1,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
15930,7332,Max Kilman,Wolverhampton Wanderers,D S,18,1291,0,0.3080163653939962,1,0.3130578696727752,6,5,4,0,0,0.3080163653939962,2.029524303972721,1.8352278247475624
15931,155,Max Kruse,Werder Bremen,F M,23,2049,15,8.495123472064734,7,5.525233019143343,41,49,1,0,11,5.46401672065258,14.926254365593197,5.63700351677835
15932,155,Max Kruse,Union Berlin,F M S,22,1648,11,7.449714275076985,5,4.15254009142518,30,37,0,0,6,2.903215089812875,9.334398433566092,4.0433656219393015
15933,155,Max Kruse,Wolfsburg,F M S,32,2433,6,8.445129308849573,6,4.698330979794264,61,55,3,0,6,8.445129308849573,19.20827424712479,7.963528190739453
15934,155,Max Kruse,Werder Bremen,F M S,29,2454,6,5.110542174428701,6,4.774865754880011,53,57,2,0,6,5.110542174428701,13.111324571073055,5.913467304781079
15935,155,Max Kruse,Borussia M.Gladbach,F S,32,2586,11,11.078691450878978,9,8.653631360270083,65,77,2,0,8,8.805361384525895,21.175484623759985,9.910090547055006
15936,155,Max Kruse,Union Berlin,F M,12,947,2,3.2158225756138563,3,3.130982104688883,20,21,1,0,0,1.7002692092210054,6.227906260639429,2.374597664922476
15937,155,Max Kruse,Werder Bremen,F M,32,2840,11,10.845131965354083,9,5.90660797804594,91,78,0,0,8,8.571801902726293,19.77342744916677,9.382066011428831
15938,8918,Max Lowe,Sheffield United,D S,8,554,0,0.0867581162601709,0,0.1874984353780746,2,2,1,0,0,0.0867581162601709,1.304746650159359,1.0304901078343391
15939,338,Max Meyer,FC Cologne,M S,10,344,0,0.6501827649772167,0,0.3271831730380654,10,3,0,0,0,0.6501827649772167,1.2294092439115047,0.5744440890848637
15940,338,Max Meyer,Schalke 04,M S,24,1739,0,0.1948890574276447,0,0.3333824817091226,8,9,6,0,0,0.1948890574276447,5.117674408014864,4.789716435130686
15941,338,Max Meyer,Schalke 04,F M S,27,1661,1,2.869626229628921,1,1.9685992915183304,31,30,4,0,1,2.869626229628921,8.54427371174097,5.35739903151989
15942,338,Max Meyer,Crystal Palace,F M S,17,641,0,0.4592808475717902,0,0.1979997865855693,9,4,1,0,0,0.4592808475717902,0.8563479296863079,0.3796441350132227
15943,338,Max Meyer,Schalke 04,M S,32,2331,5,4.354711272753775,6,3.5714978594332933,46,45,4,0,5,4.354711272753775,14.108902223408222,6.955217659473419
15944,338,Max Meyer,Crystal Palace,M S,29,1403,1,1.978862389922142,2,1.070968898013234,38,22,3,0,1,1.978862389922142,5.764600705355406,3.499717593193054
15945,338,Max Meyer,Schalke 04,M S,28,1861,5,2.838690111413598,1,2.2112754620611668,32,30,0,0,5,2.838690111413598,6.83182598464191,2.4116304125636816
15946,8480,Max Thompson,Burnley,S,1,1,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
15947,7328,Maxence Caqueret,Lyon,M S,29,1769,0,0.4861134439706802,1,1.5496176090091467,9,15,2,1,0,0.4861134439706802,7.357525020837784,5.7425486743450165
15948,7328,Maxence Caqueret,Lyon,M S,17,1202,0,0.3575606197118759,0,0.6455947495996952,7,12,2,0,0,0.3575606197118759,6.918481200933456,6.257225062698126
15949,7328,Maxence Caqueret,Lyon,M S,8,569,0,0.1670351196080446,0,0.2743019070476293,4,6,2,0,0,0.1670351196080446,1.7757673133164644,1.5879654921591282
15950,8853,Maxence Lacroix,Wolfsburg,D S,30,2589,1,1.4924162924289703,1,0.2427429296076297,16,4,4,0,1,1.4924162924289703,9.673699960112572,9.58910731971264
15951,8853,Maxence Lacroix,Wolfsburg,D,12,1053,0,0.2063607964664697,0,0.0963627062737941,7,2,1,2,0,0.2063607964664697,2.170359320938587,1.979432243853808
15952,8248,Maxence Rivera,Saint-Etienne,M S,17,209,0,0.0941241979598999,0,0.0296770241111516,2,2,0,0,0,0.0941241979598999,0.1730261659249663,0.1566403349861502
15953,8248,Maxence Rivera,Saint-Etienne,S,1,4,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
15954,8248,Maxence Rivera,Saint-Etienne,S,1,24,0,0.0536136999726295,0,0.0,1,0,0,0,0,0.0536136999726295,0.0674215108156204,0.0138078117743134
15955,6124,Maxi Gómez,Celta Vigo,F S,36,3084,17,16.01419635489583,4,4.29729350656271,83,23,12,0,17,16.01419635489583,22.77431538701057,4.923011731356382
15956,6124,Maxi Gómez,Valencia,F S,33,2168,10,6.880587128922343,2,3.248785298317671,41,14,5,0,10,6.137309504672885,9.626858914270995,2.038298759609461
15957,6124,Maxi Gómez,Valencia,F,31,2716,7,6.651546159759164,1,1.0523805301636455,54,13,5,1,7,6.651546159759164,7.757834631949663,1.0385258365422487
15958,6124,Maxi Gómez,Celta Vigo,F S,35,2962,13,12.474976568482816,5,2.9785617627203465,81,31,4,1,12,11.731698936782776,15.201250951737164,2.383694913238287
15959,6124,Maxi Gómez,Valencia,F S,13,979,2,1.824844796210528,1,1.7493143398314714,19,15,5,1,2,1.824844796210528,4.614598439075053,2.057579066604376
15960,1188,Maxi López,"Chievo,Torino",F S,31,1573,9,9.392880426719785,2,1.8227788414806128,52,20,3,0,9,9.392880426719785,10.834513742476702,1.967516493052244
15961,1188,Maxi López,Udinese,F S,28,1686,2,3.4759414242580533,2,1.6829145550727844,28,19,1,0,1,2.7146426485851407,6.332209371030331,2.492738876491785
15962,1188,Maxi López,Torino,F S,26,1054,4,4.795054703950882,2,0.7446106569841504,26,11,2,0,2,2.511158213019371,3.3571737809106708,0.7274536285549402
15963,1188,Maxi López,Torino,F S,16,416,2,1.4599692802876234,0,0.3173986710608005,13,7,2,0,2,1.4599692802876234,1.6159451883286238,0.1567357815802097
15964,8517,Maxim Danilin,Dinamo Moscow,F S,2,70,0,0.592472106218338,0,0.0430645979940891,4,1,0,0,0,0.592472106218338,0.6121223866939545,0.0
15965,5925,Maxim Karpov,SKA-Khabarovsk,D,3,270,0,0.0189682058990001,0,0.1340715736150741,1,3,0,0,0,0.0189682058990001,0.346966989338398,0.2985629364848137
15966,5925,Maxim Karpov,Krylya Sovetov Samara,D,21,1883,1,2.165787611156702,0,0.1138038039207458,7,4,4,1,1,2.165787611156702,3.096292329952121,2.326120974496007
15967,5925,Maxim Karpov,Khimki,D,5,390,0,0.0,0,0.0,0,0,2,0,0,0.0,1.5048052370548248,1.5048052370548248
15968,9703,Maxim Leitsch,Bochum,D S,4,186,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0
15969,3072,Maxim Palienko,Zenit St. Petersburg,S,2,16,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
15970,3072,Maxim Palienko,Tosno,F M S,11,619,0,0.1329592876136303,0,0.2545173428952694,5,8,3,0,0,0.1329592876136303,1.6640436332672834,1.3736614249646664
15971,8453,Maxim Stavcev,FC Rostov,S,1,7,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
15972,4569,Maxim Votinov,Arsenal Tula,F S,9,347,0,0.8840120658278465,0,0.0280851423740386,12,1,1,0,0,0.8840120658278465,0.8469589576125145,0.0623554177582263
15973,3482,Maxime Baca,Guingamp,D,2,180,0,0.0,0,0.0804128646850586,0,2,0,0,0,0.0,0.1412045955657959,0.0607917234301567
15974,3482,Maxime Baca,Guingamp,D S,14,1090,0,0.0102639477699995,0,0.1300136651843786,1,3,0,0,0,0.0102639477699995,1.2175943357869985,1.1714880419895053
15975,3459,Maxime Barthelme,Lorient,M S,20,781,0,0.9863713663071394,1,1.2374113276600838,19,13,0,0,0,0.9863713663071394,3.373789843171835,1.7680246261879802
15976,3459,Maxime Barthelme,Lorient,M S,24,1283,0,1.5168399661779404,5,3.355186527594924,19,30,1,0,0,1.5168399661779404,5.506343882530928,2.443960163742304
15977,3459,Maxime Barthelme,Lorient,F M S,9,319,0,0.8223242778331041,1,0.5015164576470852,7,6,1,0,0,0.8223242778331041,1.5553912706673143,0.8177006170153618
15978,9140,Maxime Busi,Parma Calcio 1913,D S,24,1176,0,0.3338106404989958,1,0.9543767496943474,7,7,3,0,0,0.3338106404989958,3.271356677636504,2.447014067322016
15979,3414,Maxime Dupé,Nantes,GK,16,1440,0,0.0,0,0.0,0,0,1,0,0,0.0,0.3516633603721857,0.3516633603721857
15980,3414,Maxime Dupé,Nantes,GK S,11,938,0,0.0,0,0.0,0,0,1,0,0,0.0,1.129670413210988,1.129670413210988
15981,3414,Maxime Dupé,Nantes,GK,6,540,0,0.0,0,0.0,0,0,0,0,0,0.0,0.873681852594018,0.873681852594018
15982,3414,Maxime Dupé,Nantes,GK,7,630,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3869493417441845,0.3869493417441845
15983,3414,Maxime Dupé,Nantes,GK,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
15984,9487,Maxime Estève,Montpellier,D S,13,941,0,0.0,0,0.021676542237401,0,1,1,0,0,0.0,0.766214432194829,0.766214432194829
15985,3274,Maxime Gonalons,Roma,M S,16,1093,0,0.4564014999195933,1,1.0867315270006657,12,15,2,0,0,0.4564014999195933,5.936669483780861,4.851868189871311
15986,3274,Maxime Gonalons,Sevilla,M S,10,527,0,0.1376232355833053,0,0.0997437075711786,2,4,0,0,0,0.1376232355833053,2.762432370334864,2.629729058593512
15987,3274,Maxime Gonalons,Lyon,D M,33,2891,0,1.0729494774714112,0,0.9720843471586704,23,11,7,0,0,1.0729494774714112,12.356020322069526,11.254797277972102
15988,3274,Maxime Gonalons,Granada,M S,25,1486,0,0.0985525846481323,1,0.9243044033646584,4,7,7,1,0,0.0985525846481323,3.081926943734288,2.955690937116742
15989,3274,Maxime Gonalons,Granada,M S,12,850,0,0.1222497187554836,1,0.1906340848654508,4,5,3,0,0,0.1222497187554836,0.4334116317331791,0.2732954742386937
15990,3274,Maxime Gonalons,Lyon,D M,35,3137,1,2.41310375276953,2,1.2363374456763268,20,16,7,0,0,0.892913487739861,9.64132790453732,8.31896728463471
15991,3274,Maxime Gonalons,Lyon,M S,29,2437,1,1.2956333477050066,1,1.2390741454437375,21,20,7,1,1,1.2956333477050066,10.608042858541012,9.491562955081465
15992,3274,Maxime Gonalons,Granada,M S,19,1516,0,0.1702459547668695,0,1.2155068926513195,6,8,7,0,0,0.1702459547668695,2.2823681477457285,1.803230296820402
15993,3304,Maxime Le Marchand,Nice,D S,10,703,0,0.0,0,0.0525418221950531,0,1,1,0,0,0.0,1.9745501754805448,1.922008353285492
15994,3304,Maxime Le Marchand,Fulham,D S,2,118,0,0.0095063298940658,0,0.0,1,0,2,0,0,0.0095063298940658,0.2469165474176406,0.2469165474176406
15995,3304,Maxime Le Marchand,Fulham,D S,26,2251,0,0.1570366341620683,1,0.8136745532974601,5,9,5,0,0,0.1570366341620683,5.662331676110625,5.061258481815457
15996,3304,Maxime Le Marchand,Nice,D,29,2537,0,0.4472841694951057,3,0.7141437716782093,12,11,4,0,0,0.4472841694951057,7.960209699347615,7.644112034700811
15997,3304,Maxime Le Marchand,Nice,D,26,2198,1,0.7893786784261465,0,0.0529503542929887,6,2,5,1,1,0.7893786784261465,5.9248255137354136,5.854445658624172
15998,3304,Maxime Le Marchand,Strasbourg,D S,8,647,1,0.4374709203839302,0,0.0467078946530818,3,1,4,0,1,0.4374709203839302,2.660791963338852,2.5431267619133
15999,3820,Maxime Lestienne,Rubin Kazan,F M S,13,613,3,3.012146957218647,1,0.8302584299817681,15,10,2,0,2,2.2578716948628426,3.394870593212545,0.6491927430033684
16000,3820,Maxime Lestienne,Rubin Kazan,F M S,10,350,2,0.4352040160447359,1,0.3779537491500377,6,6,0,0,2,0.4352040160447359,0.784929882735014,0.2160525470972061
16001,3820,Maxime Lestienne,Malaga,D M S,12,676,0,1.4422406554222107,1,1.1588646490126848,11,9,1,0,0,1.4422406554222107,2.1444155871868134,0.6302715484052896
16002,3820,Maxime Lestienne,Genoa,F M S,23,979,1,3.059844272211194,2,2.964942071586848,32,19,2,0,1,3.059844272211194,7.112343713641167,2.24282805621624
16003,3772,Maxime Lopez,Marseille,M S,24,1373,0,0.671355607919395,1,1.4619066128507257,10,31,2,0,0,0.671355607919395,10.812483308836818,9.347103295847774
16004,3772,Maxime Lopez,Sassuolo,M S,16,1358,1,0.5625052955001593,0,0.9230511225759984,6,19,6,0,1,0.5625052955001593,8.155788164585829,7.206649761646986
16005,3772,Maxime Lopez,Marseille,M S,32,2192,1,0.4028986836783588,3,3.326098322868347,13,47,4,0,1,0.4028986836783588,7.785387552343309,6.156545924022794
16006,3772,Maxime Lopez,Marseille,F M S,23,1113,0,0.7036229055374861,3,0.8451448418200016,10,18,2,0,0,0.7036229055374861,3.692993765696883,2.577136380597949
16007,3772,Maxime Lopez,Sassuolo,M S,29,1876,2,1.5686356332153082,0,1.082992528565228,10,20,7,0,2,1.5686356332153082,9.204739823937416,7.809497674927115
16008,3772,Maxime Lopez,Marseille,F S,4,135,0,0.0,0,0.0737763941287994,0,1,1,0,0,0.0,0.365387000143528,0.2916106060147285
16009,3772,Maxime Lopez,Marseille,M S,30,2196,3,2.181599539704621,7,5.6690741535276175,24,50,4,0,3,2.181599539704621,14.039796326309444,10.676809333264828
16010,7418,Maxime Pelican,Nice,F S,2,92,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
16011,3576,Maxime Poundje,Bordeaux,D,7,586,0,0.0447849174961447,0,0.4240958392620086,3,2,0,0,0,0.0447849174961447,1.3488959595561028,0.8800151608884335
16012,3576,Maxime Poundje,Bordeaux,D,19,1704,0,0.2745691360905766,1,1.2444473039358854,15,16,5,0,0,0.2745691360905766,2.614654453471303,2.120450842194259
16013,3576,Maxime Poundje,Bordeaux,D S,30,2531,0,0.2893287520855665,2,1.3459545243531466,10,30,4,0,0,0.2893287520855665,4.651331640779972,3.763452254235745
16014,3576,Maxime Poundje,Bordeaux,D M,14,1260,0,0.0942326011136174,1,0.7189792953431606,5,4,3,0,0,0.0942326011136174,3.181838302873075,2.381207669153809
16015,3576,Maxime Poundje,Bordeaux,S,2,2,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0664111748337745,0.0664111748337745
16016,3576,Maxime Poundje,Bordeaux,D S,14,475,0,0.0249819476157426,0,0.0864558219909668,1,1,1,0,0,0.0249819476157426,0.5867287162691355,0.5617467686533928
16017,3576,Maxime Poundje,Bordeaux,D,12,969,1,0.0935894362628459,1,0.2736668568104505,3,6,1,0,1,0.0935894362628459,2.569458467885852,2.2746863178908825
16018,3784,Maxime Spano,Toulouse,D S,2,137,0,0.080952301621437,0,0.0,1,0,0,0,0,0.080952301621437,0.0,0.0
16019,153,Maximilian Arnold,Wolfsburg,M S,29,2452,2,1.9020581375807524,0,2.326926679350436,34,37,8,1,2,1.1442814450711012,4.9782965197227895,3.1763172019273043
16020,153,Maximilian Arnold,Wolfsburg,F M S,31,2038,3,2.237541790120304,2,3.914162290282548,29,47,4,0,3,2.237541790120304,12.469282485544682,7.934165352024138
16021,153,Maximilian Arnold,Wolfsburg,M S,33,2832,4,2.464234885759652,8,6.820206001400948,63,70,8,0,4,2.464234885759652,11.730276169255376,8.442995486781001
16022,153,Maximilian Arnold,Wolfsburg,M,30,2596,3,2.005239329766482,6,4.414871532469988,55,49,7,1,3,2.005239329766482,10.824794681742787,8.328868424519897
16023,153,Maximilian Arnold,Wolfsburg,M S,27,1668,4,3.5824039140716195,2,2.1666134987026453,34,24,8,0,4,3.5824039140716195,8.82803207449615,4.046527740545571
16024,153,Maximilian Arnold,Wolfsburg,M,15,1307,1,0.8934499677270651,0,1.750944323837757,21,27,3,0,1,0.8934499677270651,3.734059564769268,2.9796732552349567
16025,153,Maximilian Arnold,Wolfsburg,M S,32,2423,2,2.4971834989264607,3,1.8513873452320693,48,33,9,0,2,2.4971834989264607,10.787407618016005,8.093383541330695
16026,153,Maximilian Arnold,Wolfsburg,M,33,2888,2,2.3895699586719275,6,4.566002738662064,54,45,7,0,2,2.3895699586719275,8.709193848073483,4.825667142868042
16027,9716,Maximilian Bauer,Greuther Fuerth,D S,12,1031,0,0.1725105373188853,0,0.0,4,0,2,0,0,0.1725105373188853,1.2224101154133675,1.2224101154133675
16028,8137,Maximilian Beier,Hoffenheim,S,6,93,0,0.9995745867490768,0,0.0551032461225986,5,1,1,0,0,0.9995745867490768,1.5886496752500534,0.5339718461036682
16029,8137,Maximilian Beier,Hoffenheim,S,3,7,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
16030,53,Maximilian Beister,Mainz 05,S,1,5,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
16031,53,Maximilian Beister,Hamburger SV,S,5,67,0,0.5184548497200012,0,0.0,1,0,0,0,0,0.5184548497200012,0.5184548497200012,0.0
16032,125,Maximilian Eggestein,Werder Bremen,M S,33,2703,2,5.075939078815281,3,2.281356959603727,44,14,3,0,2,5.075939078815281,11.599328888580205,6.053463635966182
16033,125,Maximilian Eggestein,Werder Bremen,D M,32,2858,1,2.6123817721381783,3,2.1551246624439955,45,31,6,0,1,2.6123817721381783,8.739831930026412,4.60822730883956
16034,125,Maximilian Eggestein,Werder Bremen,M,34,3055,5,2.1614345964044333,4,4.325668844394386,45,45,4,0,5,2.1614345964044333,16.85382306203246,12.670132983475924
16035,125,Maximilian Eggestein,Werder Bremen,S,2,18,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
16036,125,Maximilian Eggestein,Freiburg,M S,14,891,1,0.3755933362990618,1,0.7998296776786447,7,8,0,0,1,0.3755933362990618,2.080757082439959,1.100096215493977
16037,125,Maximilian Eggestein,Werder Bremen,M S,15,889,1,0.6366544086486101,0,0.3714895937591791,2,9,2,0,1,0.6366544086486101,2.6368754282593727,1.8106402456760409
16038,125,Maximilian Eggestein,Werder Bremen,M S,7,168,0,0.2565976101905107,0,0.4859351143240928,2,4,0,0,0,0.2565976101905107,0.8245697021484375,0.3587163686752319
16039,125,Maximilian Eggestein,Werder Bremen,M,33,2944,2,1.007948880083859,5,3.1176401153206825,22,29,5,0,2,1.007948880083859,9.2216643858701,6.885747365653515
16040,419,Maximilian Mittelstädt,Hertha Berlin,D M S,12,462,0,0.4615312330424785,1,0.9929335936903954,4,4,3,1,0,0.4615312330424785,1.8626796919852493,0.5687096919864416
16041,419,Maximilian Mittelstädt,Hertha Berlin,D M S,11,420,0,0.2092644888907671,0,0.2018833979964256,9,4,0,0,0,0.2092644888907671,0.4282963890582323,0.1392331905663013
16042,419,Maximilian Mittelstädt,Hertha Berlin,D M S,9,634,0,0.12067436799407,3,1.3791489899158478,3,6,1,0,0,0.12067436799407,2.507400862872601,1.0075774965807796
16043,419,Maximilian Mittelstädt,Hertha Berlin,D F M S,25,1802,1,1.5802268078550696,1,1.5399140743538735,23,20,2,1,1,1.5802268078550696,7.643156172707677,5.352175684645772
16044,419,Maximilian Mittelstädt,Hertha Berlin,D M S,3,181,0,0.0522026754915714,1,0.4484776630997658,1,2,0,0,0,0.0522026754915714,0.5783017054200172,0.0776213482022285
16045,419,Maximilian Mittelstädt,Hertha Berlin,D F M S,27,1818,0,0.4100666074082255,2,2.1814273418858647,16,23,3,0,0,0.4100666074082255,4.717670617625117,3.461030382663012
16046,419,Maximilian Mittelstädt,Hertha Berlin,D M S,26,1884,1,0.8465623697265983,3,1.8235227605327964,22,22,4,0,1,0.8465623697265983,6.200130347162485,4.329463212750852
16047,4247,Maximilian Philipp,Borussia Dortmund,F M S,18,764,1,0.8928650161251426,1,0.1720552779734134,13,5,0,0,1,0.8928650161251426,1.858853351324797,1.1387719120830295
16048,4247,Maximilian Philipp,Freiburg,F S,24,1153,1,2.01174551807344,2,1.619176964275539,19,11,4,0,1,2.01174551807344,3.919122716411948,1.7098099403083324
16049,4247,Maximilian Philipp,Borussia Dortmund,F M S,20,1212,9,4.919506423175335,1,2.19315617531538,44,15,0,0,9,4.919506423175335,9.881750244647264,3.7884496226906776
16050,4247,Maximilian Philipp,Freiburg,F M S,25,1944,9,5.965804253704846,2,2.933576488867402,53,26,5,0,9,5.208027516491711,6.284458667971194,1.6769975647330284
16051,4247,Maximilian Philipp,Dinamo Moscow,F M S,7,394,1,1.8679810613393784,0,0.2086643371731043,9,6,2,0,0,1.1137057468295095,1.934719488024712,0.7964024320244789
16052,4247,Maximilian Philipp,Dinamo Moscow,F M S,20,1259,8,6.082521460950375,1,1.8234232384711504,40,23,3,0,3,2.311144821345806,6.292869307100773,3.639166973531246
16053,4247,Maximilian Philipp,Wolfsburg,F M S,12,587,0,0.3452941635623574,2,0.5785412527620792,8,12,0,0,0,0.3452941635623574,1.8683437397703528,1.3147881738841534
16054,4247,Maximilian Philipp,Wolfsburg,M S,24,1129,6,3.5855435971170664,2,0.8755118940025568,30,14,3,0,6,3.5855435971170664,5.242055084556341,1.383285365998745
16055,7366,Maximilian Wöber,Sevilla,D S,7,535,0,0.1957979165017604,0,0.5373725276440382,5,5,2,0,0,0.1957979165017604,2.253508284687996,1.778277225792408
16056,9963,Maximiliano Caufriez,Spartak Moscow,D S,9,685,0,0.0,0,0.1619575917720794,0,3,2,1,0,0.0,1.0178506411612034,0.8558930493891239
16057,2029,Maximiliano Moralez,Atalanta,F S,17,1369,1,4.737575739622116,4,3.7928335973992944,26,39,2,0,1,3.976276904344559,7.896690941415727,1.6512821689248085
16058,2029,Maximiliano Moralez,Atalanta,F M S,30,2255,5,5.082917433232069,4,5.162681730464101,53,59,3,0,5,5.082917433232069,10.94061641022563,2.370030777528882
16059,1420,Maximiliano Olivera,Fiorentina,D S,2,91,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
16060,1420,Maximiliano Olivera,Fiorentina,D M S,18,1110,0,0.0,2,0.903331622481346,0,11,4,0,0,0.0,2.545474134385586,1.7655926160514357
16061,1420,Maximiliano Olivera,Fiorentina,S,1,8,0,0.0158983580768108,0,0.0,1,0,0,0,0,0.0158983580768108,0.3199364840984344,0.3199364840984344
16062,1420,Maximiliano Olivera,Fiorentina,D S,7,414,0,0.0927239041775465,0,0.1821138467639684,3,4,1,0,0,0.0927239041775465,0.713869646191597,0.4694519937038421
16063,3278,Maxwel Cornet,Lyon,D,1,67,0,0.0,0,0.0368853434920311,0,1,0,1,0,0.0,0.7802301645278931,0.743344783782959
16064,3278,Maxwel Cornet,Lyon,F M S,33,1889,6,7.135368766263127,2,1.463797066360712,51,21,1,0,6,7.135368766263127,9.991468619555237,2.8506116829812527
